	Review Text	Review Title	Star Rating	negative	neutral	positive
913	I never imagined I can get dresses on rent		5	0.0	1.0	0.0
914	 I loved my dress		5	0.0	0.339	0.661
915	 The dress was dry cleaned and ready to wear on arrival		5	0.0	0.8	0.2
916	 The free accessory was a cherry on the cake		5	0.0	0.68	0.32
917	 And the ease of getting a dress and return is just amazing		5	0.0	0.588	0.412
919	Love	Love it totally	4	0.0	0.0	1.0
922	Being a shopaholic I always ended up spending a lot buying dresses I would only wear once	This is awesome !!	5	0.0	1.0	0.0
923	 Flyrobe has saved me a lot of cash	This is awesome !!	5	0.0	0.682	0.318
924	 The variety is amazing and the dresses are clean and ready to wear	This is awesome !!	5	0.0	0.526	0.474
925	 Sent a dress to my di in gurgaon, she loved it!! Thanks a lot flyrobe !!	This is awesome !!	5	0.0	0.601	0.399
926	I recently odrdered a dress for me and my friend for a big dinner party and trust me everybody at the dinner kept staring at us with their eyes wide open	Flyrobe- literally amazing!!	5	0.0	0.731	0.269
928	:D Some girls even asked us where did we buy such expensive dresses , we simply smiled and introduced them to flyrobe and they went all craaaaazzyyy with the idea:P The dresses fit properly and the jwellery was a cherry on the cake (who doesnt love free stuff :P) Looking forward to order a dress for a wedding soon:D wishing flyrobe the best of all	Flyrobe- literally amazing!!	5	0.08	0.709	0.212
929	 :D	Flyrobe- literally amazing!!	5	0.0	0.0	1.0
930	I truly love flyrobe	This is one of the best site for me	5	0.0	0.123	0.877
931	 Now I need not to worry about any event	This is one of the best site for me	5	0.0	0.744	0.256
932	 Nice collection and great service	This is one of the best site for me	5	0.0	0.303	0.697
934	Awesome app		5	0.0	0.196	0.804
940	 I will definitely use this		5	0.0	0.526	0.474
942	 Amazing varieties		5	0.0	0.208	0.792
944	This is just amazing		5	0.0	0.441	0.559
945	 Finally! I've found the right app for myself		5	0.0	1.0	0.0
946	 Now I can easily get branded dresses and accessories delivered at my house		5	0.0	0.821	0.179
947	 That too on rent! Will be ordering dresses from the app now		5	0.0	1.0	0.0
948	 Totally loved the concept and the collection of the dresses are great :) Thank you for creating such an app		5	0.0	0.484	0.516
950	This is an amazing app for fashion	Amazing app	5	0.0	0.612	0.388
953	 I've just installed it and loved entire collection especially ethnic wear	Amazing app	5	0.0	0.719	0.281
956	 I've also recommended to my frds and their experience was amazing	Amazing app	5	0.0	0.616	0.384
959	 Soon I will order for myself as well	Amazing app	5	0.0	0.741	0.259
962	looking forward to have great experience	Amazing app	5	0.0	0.549	0.451
968	What if we want to buy it?		3	0.0	0.822	0.178
969	Parrtying is become so easy	Amazingly superrrb collection	5	0.0	0.517	0.483
972	 Thanks to FLYROBE	Amazingly superrrb collection	5	0.0	0.408	0.592
975	Awesome western dresses 	Amazingly superrrb collection	5	0.0	0.328	0.672
978	waiting for more tops n shorts to come 	Amazingly superrrb collection	5	0.0	0.625	0.375
981	collection of Traditional cholis n dresses are too good	Amazingly superrrb collection	5	0.0	0.707	0.293
984	Thanks To FLYROBE and team	Amazingly superrrb collection	5	0.0	0.58	0.42
986	and yaa Shreya :)	Amazingly superrrb collection	5	0.0	0.5	0.5
988	Ordered twice from Flyrobe and have had a great experience	Smooth app and prompt service	5	0.0	0.661	0.339
989	 Would strongly recommend!!	Smooth app and prompt service	5	0.0	0.162	0.838
991	Amazing app! ❤❤❤		5	0.0	0.328	0.672
993	Awesome collection	Superbb.	5	0.0	0.196	0.804
996	😘😘😘	Superbb.	5	0.0	1.0	0.0
999	You should atleast mention that you only deliver in mumbai!!		1	0.0	1.0	0.0
1001	App does not open in my phn		2	0.0	1.0	0.0
1003	A new amazing wardrobe		5	0.0	0.345	0.655
1008	No items displayed and I keep trying bt nothing seems to work		1	0.18	0.82	0.0
1010	 Would have loved the app if it had worked		1	0.0	0.672	0.328
1013	Does not work at all	Pathetic app	1	0.0	1.0	0.0
1014	 No items are even showing up	Pathetic app	1	0.306	0.694	0.0
1015	 Guys please do your basics first before launching apps and having sponsored ads up without any product	Pathetic app	1	0.0	0.874	0.126
1016	 Waste of ten minutes of my life	Pathetic app	1	0.318	0.682	0.0
1018	Whenever I am going to proceed for payment option, n selecting cash on delivery, it's not going through, it's stuck there n there :-(:-(	Not working.. Very sad n bad experience	2	0.091	0.909	0.0
1022	Awesome collection!		5	0.0	0.185	0.815
1025	Awesome collection! Used it many times		5	0.0	0.532	0.468
1026	 It always works for me!		5	0.0	1.0	0.0
1027	Awesome collection! Supercool app!!		5	0.0	0.376	0.624
1032	Good concept, good stuff! Super smooth experience on second order compared to the first one	Keep it up!	5	0.0	0.546	0.454
1033	 Guess teething errors have been worked upon	Keep it up!	5	0.286	0.714	0.0
1036	Amazing response	Superb service	5	0.0	0.208	0.792
1039	completely satisfied	Superb service	5	0.0	0.244	0.756
1048	Unavailability of items after booking and receiving the payment	Pathetic app and worse customer service	1	0.0	1.0	0.0
1049	 Incorrect billing amount	Pathetic app and worse customer service	1	0.0	1.0	0.0
1050	 App lacks basic features, scope for a lot of improvement	Pathetic app and worse customer service	1	0.0	0.727	0.273
1051	Very good		5	0.0	0.238	0.762
1052	Don't have much ethnic		1	0.0	1.0	0.0
1054	website too slow		1	0.0	1.0	0.0
1057	मौका		5	0.0	1.0	0.0
1066	मौका		5	0.0	1.0	0.0
1076	मौका		5	0.0	1.0	0.0
1085	मौका अब मौका एक multinational company में BUSINESS करने का		5	0.0	1.0	0.0
1089	 Joining 100%		5	0.0	1.0	0.0
1093	Free मौका घर बैठे Jobbers 		5	0.0	0.548	0.452
1095	Students		5	0.0	1.0	0.0
1097	 House wives सब के लिये 		5	0.0	1.0	0.0
1103	आप भी करें और अपनों को भी ये मौका दीजिये। * मोबाइल		5	0.0	1.0	0.0
1105	DTH		5	0.0	1.0	0.0
1107	रिचार्ज+कमीशन *ऑनलाइन खरीदारी+कमीशन *landline		5	0.0	1.0	0.0
1109	 electricity बिल भुगतान+कमीशन *रेल,बस,सिनेमा,हवाई जहाज आदि की टिकट बुकिंग+कमीशन ** भारत सहित कई देशों में आप किसी को भी इस BUSINESS में ज्वाइन करवा सकते हैं वो भी बिल्कुल FREE JOINING और पाएं कमीशन भी तो आज ही शुरू करें यह शानदार Business हमारे साथ 		5	0.0	0.916	0.084
1110	 Play store से install करें Champcash Earn money app Sponsor id - 499357 डाल दीजियेगा । अधिक जानकारी हेतु 		5	0.0	0.87	0.13
1114	type info&gt;send Whtsapp :7798269064 http://Champcash		5	0.0	1.0	0.0
1115	com/499357 Sponsor id: 499357		5	0.0	1.0	0.0
1116	But I don't find any clothes for men	Not for men	2	0.0	1.0	0.0
1117	 Why?	Not for men	2	0.0	1.0	0.0
1118	Awesome dresses		5	0.0	0.196	0.804
1120	 just loved it!		5	0.0	0.323	0.677
1121	I saw this app on my fb & immediately I downloaded it from play store	Awesome Concept	4	0.0	0.821	0.179
1122	I liked the concept very much, so wanted to give a try	Awesome Concept	4	0.0	0.763	0.237
1123	 I had tried & the overall experience was good	Awesome Concept	4	0.0	0.674	0.326
1127	Tis app is really amazing	Awesome	5	0.0	0.494	0.506
1129	Cool app		5	0.0	0.303	0.697
1131	First of all amazing packaging	Best service ever seen❤❤❤	5	0.0	0.513	0.487
1134	loved the outfit	Best service ever seen❤❤❤	5	0.0	0.339	0.661
1137	complete customer delight	Best service ever seen❤❤❤	5	0.0	0.339	0.661
1140	genuine service	Best service ever seen❤❤❤	5	0.0	1.0	0.0
1143	loved it way too much	Best service ever seen❤❤❤	5	0.0	0.506	0.494
1146	will for sure recommend other for the same	Best service ever seen❤❤❤	5	0.0	0.556	0.444
1149	thank you for the fab service	Best service ever seen❤❤❤	5	0.0	0.421	0.579
1155	"This app is every girls rescue to her ""What do i wear"" problem"	Its my Best Friend...	5	0.169	0.625	0.206
1157	 Love it	Its my Best Friend...	5	0.0	0.192	0.808
1159	 :*	Its my Best Friend...	5	0.0	0.0	1.0
1160	Great App	Amazing experience	5	0.0	0.196	0.804
1162	 Ordered outfit was delivered on time	Amazing experience	5	0.0	1.0	0.0
1164	 Great experience	Amazing experience	5	0.0	0.196	0.804
1166	Flyrobe Which really make me feel special	Lots of love to team flyrobe best of luck 🙌❤👍👏👌	5	0.0	0.69	0.31
1167	 Amazing Concept which make girls to solve the day to day problem of wearing outfit on occasion and to be perfect on her occasion, Not only perfect but very especial	Lots of love to team flyrobe best of luck 🙌❤👍👏👌	5	0.052	0.707	0.24
1168	 Its help WOMEN to wear such pretty branded dress at reasonable rate	Lots of love to team flyrobe best of luck 🙌❤👍👏👌	5	0.0	0.629	0.371
1169	 Best part of the outfit is its steam inroned and presented in well manner which really look good and also hygenic, About the services punctuate during delivery and Pick up	Lots of love to team flyrobe best of luck 🙌❤👍👏👌	5	0.0	0.74	0.26
1170	 Great concept Carry on and thanks for bring such concept f	Lots of love to team flyrobe best of luck 🙌❤👍👏👌	5	0.0	0.533	0.467
1171	Had a great experience with my first fashion date! This app is really helpful	Love Flyrobe!	5	0.0	0.595	0.405
1174	 Services are also better and the app is amazingly amazing:-D	Love Flyrobe!	5	0.0	0.756	0.244
1175	Awesome app	I'm love with flyrobe❤	5	0.0	0.196	0.804
1176	 Great service	I'm love with flyrobe❤	5	0.0	0.196	0.804
1178	Good app and service		5	0.0	0.508	0.492
1179	One of the best app have ever come across		5	0.0	0.656	0.344
1183	Flyrobe had got me very excited when I read about it on Facebook for the first time, as this concept is awesome and releases half of our worries to look exclusive for occasions		4	0.072	0.716	0.212
1184	 My first experience was a little shaky with them but they were all ears to my queries and did manage to resolve it eventually		4	0.051	0.817	0.132
1185	 the second experience was great and I cannot wait for the 3rd and many more…		4	0.0	0.76	0.24
1186	Big thanks to the entire team for running this concept…Good luck :)		4	0.0	0.503	0.497
1187	superrb collection, on time delivery, and most important renowned designer brands are here		5	0.0	0.851	0.149
1190	 Loved it		5	0.0	0.204	0.796
1192	 !!! Will Flyrobe forever		5	0.0	1.0	0.0
1195	The service, products & custoner service reps are all brilliant	Awesome	5	0.0	0.678	0.322
1197	Amazing		5	0.0	0.0	1.0
1198	Quick turnaround, no hassle, great variety	Brilliant service	5	0.214	0.388	0.398
1199	 Love the app, love the service	Brilliant service	5	0.0	0.323	0.677
1201	Well I read about flyrobe in the newspaper and wanted the app right way	Novel Idea. Way to go.	4	0.0	0.851	0.149
1202	 I was bummed to find the app is only for women	Novel Idea. Way to go.	4	0.0	1.0	0.0
1203	 Lets hope you start the same for men	Novel Idea. Way to go.	4	0.0	0.707	0.293
1204	 Kudos for the idea	Novel Idea. Way to go.	4	0.0	0.476	0.524
1205	 I am going to suggest this to all my fashion freak friends for sure	Novel Idea. Way to go.	4	0.158	0.546	0.295
1209	Had an amazing experience	Just loved it	5	0.0	0.441	0.559
1213	 Nice outfits	Just loved it	5	0.0	0.263	0.737
1215	people who value for money should definitely try this	Just loved it	5	0.0	0.579	0.421
1216	Flyrobe is turning me into a stunner at every occasion	APP ON FLEEK ♥_♥	5	0.0	1.0	0.0
1219	n got everybody asking me where did I get that gorgeous outfit from😍 Be it a 'Western Chic' look or 'Traditional Kudi' they've got it all	APP ON FLEEK ♥_♥	5	0.0	0.775	0.225
1222	amazing n wide range of outfits n accessories to choose from♥ prompt service, fast delivery, easy return policies!!! Looking forward to my next fashion date with Flyrobe💃🏻 Xoxo Flyrobe💋💜	APP ON FLEEK ♥_♥	5	0.0	0.675	0.325
1223	Ordered from flyrobe in three occasions, it was a great experience	Loving it!!	5	0.0	0.687	0.313
1224	 Loved the quality	Loving it!!	5	0.0	0.339	0.661
1225	 Keep up the quality control please 	Loving it!!	5	0.0	0.685	0.315
1227	 :) I'd really like to mention here the customer support Amarjeet & Sonali are great help	Loving it!!	5	0.0	0.395	0.605
1228	 Thanks for handling enormous queries from me & solving them too	Loving it!!	5	0.0	0.602	0.398
1230	 Cheers to many more amazing fashionable times ;)	Loving it!!	5	0.0	0.355	0.645
1231	I just loved the whole concept of renting	Thumbs up to the whole team of Flyrobe😘💜	5	0.0	0.606	0.394
1232	" This app is an answer to most frequently asked question by we girls, ""What should i wear for this event?!"""	Thumbs up to the whole team of Flyrobe😘💜	5	0.0	1.0	0.0
1233	 Also the services by the team are commendable!	Thumbs up to the whole team of Flyrobe😘💜	5	0.0	1.0	0.0
1234	Happy with the app	Good service & good clothes :)	5	0.0	0.448	0.552
1236	 Keep it going!!	Good service & good clothes :)	5	0.0	1.0	0.0
1238	Most cooperative staff		5	0.0	1.0	0.0
1240	 very friendly app		5	0.0	0.364	0.636
1242	 best experience		5	0.0	0.192	0.808
1243	I ordered ethnic dress from flyrobe		5	0.0	1.0	0.0
1244	 		5	0.0	0.0	0.0
1245	its an awesome experience		5	0.0	0.423	0.577
1246	 		5	0.0	0.0	0.0
1247	u guys will rock in fashion segment		5	0.0	1.0	0.0
1250	wish u all the luck		5	0.0	0.26	0.74
1255	This app is just perfect		5	0.0	0.519	0.481
1256	 #BlessingForAllTheGirlsOutThere		5	0.0	1.0	0.0
1257	I'm loving it ❤		5	0.0	0.339	0.661
1260	Kudos to the whole team for such a wonderful app!! The execution of the same surpassed all my expectations	Amazing!!	5	0.0	0.678	0.322
1261	 A fabulous service for the fabulous Me! Worth every penny	Amazing!!	5	0.0	0.4	0.6
1263	Bcz u ask to login		1	0.0	1.0	0.0
1264	 It should be my choice not forced		1	0.0	0.708	0.292
1265	Superb idea	Fab app 😉	4	0.0	0.196	0.804
1266	 	Fab app 😉	4	0.0	0.0	0.0
1268	 great deals	Fab app 😉	4	0.0	0.196	0.804
1269	 Affordable prices for branded stuff	Fab app 😉	4	0.0	1.0	0.0
1270	Flyrobe has a wonderful concept fashion on rent I think it solvee the problem in a girls day to day life	Amazing	4	0.121	0.714	0.165
1274	 Besides this I love the collection they have from basic western to party Wears and from basic Indians to wedding outfits	Amazing	4	0.0	0.723	0.277
1278	 Even the latest trends like slit dress, crop top, floral skirts everything is available here and they have easy delivery policies tooo and even free pick up and drop	Amazing	4	0.057	0.656	0.287
1282	 I love the app	Amazing	4	0.0	0.323	0.677
1283	Flyrobe made my first fashion date a great experience! Quick customer service and a wide variety to choose from	First fashion date!	5	0.0	0.785	0.215
1284	 Not having to expand my wardrobe yet getting me all the clothes I want	First fashion date!	5	0.138	0.771	0.091
1285	 Thanks, team flyrobe! Looking forward to the next fashion date ;)	First fashion date!	5	0.0	0.639	0.361
1288	Ordered a dress for my new year's outing the dress arrived before time and exactly how it was shown in the picture no complaints its an awesome service	Service at its best	5	0.148	0.727	0.124
1290	Had a great experience with their service		5	0.0	0.549	0.451
1292	Best service✔Superb experience	Just amazing💯	5	0.0	0.323	0.677
1293	 Loved it	Just amazing💯	5	0.0	0.204	0.796
1295	Really good collection! And good service!		4	0.0	0.365	0.635
1297	Used Flyrobe for a prom because I had nothing appropriate to wear and they sent me not only three dresses that I wanted to try but also accessories with each outfit	Amazing stuff.	5	0.0	1.0	0.0
1298	 Strongly recommend them :)	Amazing stuff.	5	0.0	0.116	0.884
1299	Helped me get a look for a day! Good options	Good	4	0.0	0.687	0.313
1301	It was a good experience		4	0.0	0.508	0.492
